508934;  Predajna;603;Brezno;600;Banskobystricky;
508951;  Raztoka;603;Brezno;600;Banskobystricky;
508993;  Sihla;603;Brezno;600;Banskobystricky;
509043;  Sumiac;603;Brezno;600;Banskobystricky;
509051;  Telgart;603;Brezno;600;Banskobystricky;
509086;  Valaska;603;Brezno;600;Banskobystricky;
509094;  Valkovna;603;Brezno;600;Banskobystricky;
509124;  ZavadkanadHronom;603;Brezno;600;Banskobystricky;
518263;  Detva;604;Detva;600;Banskobystricky;
518271;  DetvianskaHuta;604;Detva;600;Banskobystricky;
518379;  Dubravy;604;Detva;600;Banskobystricky;
518450;  HornyTisovnik;604;Detva;600;Banskobystricky;
518468;  Hrinova;604;Detva;600;Banskobystricky;
518492;  Klokoc;604;Detva;600;Banskobystricky;
580520;  Korytarky;604;Detva;600;Banskobystricky;
518549;  Krivan;604;Detva;600;Banskobystricky;
511510;  Latky;604;Detva;600;Banskobystricky;
511731;  Podkrivan;604;Detva;600;Banskobystricky;
518794;  SlatinskeLazy;604;Detva;600;Banskobystricky;
518816;  StaraHuta;604;Detva;600;Banskobystricky;
518824;  Stozok;604;Detva;600;Banskobystricky;
518921;  Viglas;604;Detva;600;Banskobystricky;
518930;  ViglasskaHuta-Kalinka;604;Detva;600;Banskobystricky;
518212;  Bzovik;605;Krupina;600;Banskobystricky;
518239;  Cerovo;605;Krupina;600;Banskobystricky;
518247;  CabradskyVrbovok;605;Krupina;600;Banskobystricky;
518255;  Cekovce;605;Krupina;600;Banskobystricky;
518280;  Devicie;605;Krupina;600;Banskobystricky;
518301;  DolneMladonice;605;Krupina;600;Banskobystricky;
518310;  DolnyBadin;605;Krupina;600;Banskobystricky;
518336;  Domaniky;605;Krupina;600;Banskobystricky;
518344;  Drazovce;605;Krupina;600;Banskobystricky;
518352;  Drienovo;605;Krupina;600;Banskobystricky;
518387;  Dudince;605;Krupina;600;Banskobystricky;
518409;  HontianskeMoravce;605;Krupina;600;Banskobystricky;
518417;  HontianskeNemce;605;Krupina;600;Banskobystricky;
518425;  HontianskeTesare;605;Krupina;600;Banskobystricky;
518433;  HorneMladonice;605;Krupina;600;Banskobystricky;
518441;  HornyBadin;605;Krupina;600;Banskobystricky;
518484;  Jalsovik;605;Krupina;600;Banskobystricky;
518514;  KoziVrbovok;605;Krupina;600;Banskobystricky;
518531;  Kralovce-Krnisov;605;Krupina;600;Banskobystricky;
518557;  Krupina;605;Krupina;600;Banskobystricky;
518565;  Lackov;605;Krupina;600;Banskobystricky;
518573;  Ladzany;605;Krupina;600;Banskobystricky;
518603;  Lisov;605;Krupina;600;Banskobystricky;
518611;  Litava;605;Krupina;600;Banskobystricky;
518646;  Medovarce;605;Krupina;600;Banskobystricky;
518701;  Rykyncice;605;Krupina;600;Banskobystricky;
518735;  Sebechleby;605;Krupina;600;Banskobystricky;
518743;  Selce;605;Krupina;600;Banskobystricky;
518751;  Senohrad;605;Krupina;600;Banskobystricky;
518832;  Sudince;605;Krupina;600;Banskobystricky;
518841;  Sudovce;605;Krupina;600;Banskobystricky;
518867;  Terany;605;Krupina;600;Banskobystricky;
518883;  Trpin;605;Krupina;600;Banskobystricky;
518905;  Unatin;605;Krupina;600;Banskobystricky;
518956;  ZemianskyVrbovok;605;Krupina;600;Banskobystricky;
518999;  Zibritov;605;Krupina;600;Banskobystricky;
511226;  Abelova;606;Lucenec;600;Banskobystricky;
511234;  Belina;606;Lucenec;600;Banskobystricky;
557315;  Biskupice;606;Lucenec;600;Banskobystricky;
511251;  Bolkovce;606;Lucenec;600;Banskobystricky;
511277;  Budina;606;Lucenec;600;Banskobystricky;
558273;  Bulhary;606;Lucenec;600;Banskobystricky;
511293;  Buzitka;606;Lucenec;600;Banskobystricky;
511323;  Cakanovce;606;Lucenec;600;Banskobystricky;
511331;  Camovce;606;Lucenec;600;Banskobystricky;
511358;  Divin;606;Lucenec;600;Banskobystricky;
511366;  Dobroc;606;Lucenec;600;Banskobystricky;
511391;  Filakovo;606;Lucenec;600;Banskobystricky;
511404;  FilakovskeKovace;606;Lucenec;600;Banskobystricky;
557331;  GregorovaVieska;606;Lucenec;600;Banskobystricky;
511421;  Halic;606;Lucenec;600;Banskobystricky;
